7B.4B.BB5.B7.W.W4..2W.3W7W 0 2 1 3
7B.4B.BB3.B2.7.W.W4..2W.3W7W 0 2 1 3
7B.5B.B5.B7.W.W4..2W.3W7W 0 2 1 3
7B.5B.B4.B.7.W.W4..2W.3W7W 0 2 1 3
.6B7BB6.7.W.W4..2W.3W7W 0 2 1 3
B.5B7BB6.7.W.W4..2W.3W7W 0 2 1 3
7B.6BB6.7.W3.W2..3W.2W7W 4 0 3 0
7B.6B7.B6.W3.W2..3W.2W7W 0 0 1 0
7B.6B7..B5.W3.W2..3W.2W7W 2 0 3 1
7B2.5B2B5.7.W3.W2..3W.2W7W 0 0 1 0
7B2.5BB.B4.7.W3.W2..3W.2W7W 0 0 1 0
7B.B.4BB.B4.7.W3.W2..3W.2W7W 0 0 1 0
7B.B.4BB2.B3.7.W3.W2..3W.2W7W 0 0 1 0
7B.B.4B2B5.7.W3.W2..3W.2W7W 0 0 1 0
7B.2B.3BB2.B3.7.W3.W2..3W.2W7W 0 0 1 0
7B.2B.3BB3.B2.7.W3.W2..3W.2W7W 0 0 1 0
7B.2B.3BB.B4.7.W3.W2..3W.2W7W 0 0 1 0
7B.3B.2BB3.B2.7.W3.W2..3W.2W7W 0 0 1 0
7B.3B.2BB4.B.7.W3.W2..3W.2W7W 0 0 1 0
7B.3B.2BB2.B3.7.W3.W2..3W.2W7W 0 0 1 0
7B.4B.BB4.B.7.W3.W2..3W.2W7W 0 0 1 0
7B.4B.BB5.B7.W3.W2..3W.2W7W 0 0 1 0
7B.4B.BB3.B2.7.W3.W2..3W.2W7W 0 0 1 0
7B.5B.B5.B7.W3.W2..3W.2W7W 0 0 1 0
7B.5B.B4.B.7.W3.W2..3W.2W7W 0 0 1 0
.6B7BB6.7.W3.W2..3W.2W7W 0 0 1 0
B.5B7BB6.7.W3.W2..3W.2W7W 0 0 1 0
7B.6BB6.7.W4.W..3W.2W7W 4 0 3 0
7B.6B7.B6.W4.W..3W.2W7W 0 0 1 0
7B.6B7..B5.W4.W..3W.2W7W 2 0 3 1
7B2.5B2B5.7.W4.W..3W.2W7W 0 0 1 0
7B2.5BB.B4.7.W4.W..3W.2W7W 0 0 1 0
7B.B.4BB.B4.7.W4.W..3W.2W7W 0 0 1 0
7B.B.4BB2.B3.7.W4.W..3W.2W7W 0 0 1 0
7B.B.4B2B5.7.W4.W..3W.2W7W 0 0 1 0
7B.2B.3BB2.B3.7.W4.W..3W.2W7W 0 0 1 0
7B.2B.3BB3.B2.7.W4.W..3W.2W7W 0 0 1 0
7B.2B.3BB.B4.7.W4.W..3W.2W7W 0 0 1 0
7B.3B.2BB3.B2.7.W4.W..3W.2W7W 0 0 1 0
7B.3B.2BB4.B.7.W4.W..3W.2W7W 0 0 1 0
7B.3B.2BB2.B3.7.W4.W..3W.2W7W 0 0 1 0
7B.4B.BB4.B.7.W4.W..3W.2W7W 0 0 1 0
7B.4B.BB5.B7.W4.W..3W.2W7W 0 0 1 0
7B.4B.BB3.B2.7.W4.W..3W.2W7W 0 0 1 0
7B.5B.B5.B7.W4.W..3W.2W7W 0 0 1 0
7B.5B.B4.B.7.W4.W..3W.2W7W 0 0 1 0
.6B7BB6.7.W4.W..3W.2W7W 0 0 1 0
B.5B7BB6.7.W4.W..3W.2W7W 0 0 1 0
7B.6BB6.7.W2.W3..3W.2W7W 4 0 3 0
7B.6B7.B6.W2.W3..3W.2W7W 0 0 1 0
7B.6B7..B5.W2.W3..3W.2W7W 2 0 3 1
7B2.5B2B5.7.W2.W3..3W.2W7W 0 0 1 0
7B2.5BB.B4.7.W2.W3..3W.2W7W 0 0 1 0
7B.B.4BB.B4.7.W2.W3..3W.2W7W 0 0 1 0
7B.B.4BB2.B3.7.W2.W3..3W.2W7W 0 0 1 0
7B.B.4B2B5.7.W2.W3..3W.2W7W 0 0 1 0
7B.2B.3BB2.B3.7.W2.W3..3W.2W7W 0 0 1 0
7B.2B.3BB3.B2.7.W2.W3..3W.2W7W 0 0 1 0
7B.2B.3BB.B4.7.W2.W3..3W.2W7W 0 0 1 0
7B.3B.2BB3.B2.7.W2.W3..3W.2W7W 0 0 1 0
7B.3B.2BB4.B.7.W2.W3..3W.2W7W 0 0 1 0
7B.3B.2BB2.B3.7.W2.W3..3W.2W7W 0 0 1 0
7B.4B.BB4.B.7.W2.W3..3W.2W7W 0 0 1 0
7B.4B.BB5.B7.W2.W3..3W.2W7W 0 0 1 0
7B.4B.BB3.B2.7.W2.W3..3W.2W7W 0 0 1 0
7B.5B.B5.B7.W2.W3..3W.2W7W 0 0 1 0
7B.5B.B4.B.7.W2.W3..3W.2W7W 0 0 1 0
.6B7BB6.7.W2.W3..3W.2W7W 0 0 1 0
B.5B7BB6.7.W2.W3..3W.2W7W 0 0 1 0
7B.6BB6.7.W4.W..4W.W7W 4 0 3 0
7B.6B7.B6.W4.W..4W.W7W 0 0 1 0
7B.6B7..B5.W4.W..4W.W7W 2 0 3 1
7B2.5B2B5.7.W4.W..4W.W7W 0 0 1 0
7B2.5BB.B4.7.W4.W..4W.W7W 0 0 1 0
7B.B.4BB.B4.7.W4.W..4W.W7W 0 0 1 0
7B.B.4BB2.B3.7.W4.W..4W.W7W 0 0 1 0
7B.B.4B2B5.7.W4.W..4W.W7W 0 0 1 0
7B.2B.3BB2.B3.7.W4.W..4W.W7W 0 0 1 0
7B.2B.3BB3.B2.7.W4.W..4W.W7W 0 0 1 0
7B.2B.3BB.B4.7.W4.W..4W.W7W 0 0 1 0
7B.3B.2BB3.B2.7.W4.W..4W.W7W 0 0 1 0
7B.3B.2BB4.B.7.W4.W..4W.W7W 0 0 1 0
7B.3B.2BB2.B3.7.W4.W..4W.W7W 0 0 1 0
7B.4B.BB4.B.7.W4.W..4W.W7W 0 0 1 0
7B.4B.BB5.B7.W4.W..4W.W7W 0 0 1 0
7B.4B.BB3.B2.7.W4.W..4W.W7W 0 0 1 0
7B.5B.B5.B7.W4.W..4W.W7W 0 0 1 0
7B.5B.B4.B.7.W4.W..4W.W7W 0 0 1 0
.6B7BB6.7.W4.W..4W.W7W 0 0 1 0
B.5B7BB6.7.W4.W..4W.W7W 0 0 1 0
7B.6BB6.7.W5.W.4W.W7W 4 0 3 0
7B.6B7.B6.W5.W.4W.W7W 0 0 1 0
7B.6B7..B5.W5.W.4W.W7W 2 0 3 1
7B2.5B2B5.7.W5.W.4W.W7W 0 0 1 0
7B2.5BB.B4.7.W5.W.4W.W7W 0 0 1 0
7B.B.4BB.B4.7.W5.W.4W.W7W 0 0 1 0
7B.B.4BB2.B3.7.W5.W.4W.W7W 0 0 1 0
7B.B.4B2B5.7.W5.W.4W.W7W 0 0 1 0
7B.2B.3BB2.B3.7.W5.W.4W.W7W 0 0 1 0
7B.2B.3BB3.B2.7.W5.W.4W.W7W 0 0 1 0
7B.2B.3BB.B4.7.W5.W.4W.W7W 0 0 1 0
7B.3B.2BB3.B2.7.W5.W.4W.W7W 0 0 1 0
7B.3B.2BB4.B.7.W5.W.4W.W7W 0 0 1 0
7B.3B.2BB2.B3.7.W5.W.4W.W7W 0 0 1 0
7B.4B.BB4.B.7.W5.W.4W.W7W 0 0 1 0
7B.4B.BB5.B7.W5.W.4W.W7W 0 0 1 0
7B.4B.BB3.B2.7.W5.W.4W.W7W 0 0 1 0
7B.5B.B5.B7.W5.W.4W.W7W 0 0 1 0
7B.5B.B4.B.7.W5.W.4W.W7W 0 0 1 0
.6B7BB6.7.W5.W.4W.W7W 0 0 1 0
B.5B7BB6.7.W5.W.4W.W7W 0 0 1 0
7B.6BB6.7.W3.W2..4W.W7W 4 0 3 0
7B.6B7.B6.W3.W2..4W.W7W 0 0 1 0
7B.6B7..B5.W3.W2..4W.W7W 2 0 3 1
7B2.5B2B5.7.W3.W2..4W.W7W 0 0 1 0
7B2.5BB.B4.7.W3.W2..4W.W7W 0 0 1 0
7B.B.4BB.B4.7.W3.W2..4W.W7W 0 0 1 0
7B.B.4BB2.B3.7.W3.W2..4W.W7W 0 0 1 0
7B.B.4B2B5.7.W3.W2..4W.W7W 0 0 1 0
7B.2B.3BB2.B3.7.W3.W2..4W.W7W 0 0 1 0
7B.2B.3BB3.B2.7.W3.W2..4W.W7W 0 0 1 0
7B.2B.3BB.B4.7.W3.W2..4W.W7W 0 0 1 0
7B.3B.2BB3.B2.7.W3.W2..4W.W7W 0 0 1 0
7B.3B.2BB4.B.7.W3.W2..4W.W7W 0 0 1 0
7B.3B.2BB2.B3.7.W3.W2..4W.W7W 0 0 1 0
7B.4B.BB4.B.7.W3.W2..4W.W7W 0 0 1 0
7B.4B.BB5.B7.W3.W2..4W.W7W 0 0 1 0
7B.4B.BB3.B2.7.W3.W2..4W.W7W 0 0 1 0
7B.5B.B5.B7.W3.W2..4W.W7W 0 0 1 0
7B.5B.B4.B.7.W3.W2..4W.W7W 0 0 1 0
.6B7BB6.7.W3.W2..4W.W7W 0 0 1 0
B.5B7BB6.7.W3.W2..4W.W7W 0 0 1 0
7B.6BB6.7.W5.W.5W.7W 4 0 3 0
7B.6B7.B6.W5.W.5W.7W 0 0 1 0
7B.6B7..B5.W5.W.5W.7W 2 0 3 1
7B2.5B2B5.7.W5.W.5W.7W 0 0 1 0
7B2.5BB.B4.7.W5.W.5W.7W 0 0 1 0
7B.B.4BB.B4.7.W5.W.5W.7W 0 0 1 0
7B.B.4BB2.B3.7.W5.W.5W.7W 0 0 1 0
7B.B.4B2B5.7.W5.W.5W.7W 0 0 1 0
7B.2B.3BB2.B3.7.W5.W.5W.7W 0 0 1 0
7B.2B.3BB3.B2.7.W5.W.5W.7W 0 0 1 0
7B.2B.3BB.B4.7.W5.W.5W.7W 0 0 1 0
7B.3B.2BB3.B2.7.W5.W.5W.7W 0 0 1 0
7B.3B.2BB4.B.7.W5.W.5W.7W 0 0 1 0
7B.3B.2BB2.B3.7.W5.W.5W.7W 0 0 1 0
7B.4B.BB4.B.7.W5.W.5W.7W 0 0 1 0
7B.4B.BB5.B7.W5.W.5W.7W 0 0 1 0
7B.4B.BB3.B2.7.W5.W.5W.7W 0 0 1 0
7B.5B.B5.B7.W5.W.5W.7W 0 0 1 0
7B.5B.B4.B.7.W5.W.5W.7W 0 0 1 0
.6B7BB6.7.W5.W.5W.7W 0 0 1 0
B.5B7BB6.7.W5.W.5W.7W 0 0 1 0
7B.6BB6.7.W4.W..5W.7W 4 0 3 0
7B.6B7.B6.W4.W..5W.7W 0 0 1 0
7B.6B7..B5.W4.W..5W.7W 2 0 3 1
7B2.5B2B5.7.W4.W..5W.7W 0 0 1 0
7B2.5BB.B4.7.W4.W..5W.7W 0 0 1 0
7B.B.4BB.B4.7.W4.W..5W.7W 0 0 1 0
7B.B.4BB2.B3.7.W4.W..5W.7W 0 0 1 0
7B.B.4B2B5.7.W4.W..5W.7W 0 0 1 0
7B.2B.3BB2.B3.7.W4.W..5W.7W 0 0 1 0
7B.2B.3BB3.B2.7.W4.W..5W.7W 0 0 1 0
7B.2B.3BB.B4.7.W4.W..5W.7W 0 0 1 0
7B.3B.2BB3.B2.7.W4.W..5W.7W 0 0 1 0
7B.3B.2BB4.B.7.W4.W..5W.7W 0 0 1 0
7B.3B.2BB2.B3.7.W4.W..5W.7W 0 0 1 0
7B.4B.BB4.B.7.W4.W..5W.7W 0 0 1 0
7B.4B.BB5.B7.W4.W..5W.7W 0 0 1 0
7B.4B.BB3.B2.7.W4.W..5W.7W 0 0 1 0
7B.5B.B5.B7.W4.W..5W.7W 0 0 1 0
7B.5B.B4.B.7.W4.W..5W.7W 0 0 1 0
.6B7BB6.7.W4.W..5W.7W 0 0 1 0
B.5B7BB6.7.W4.W..5W.7W 0 0 1 0
7B.6BB6.W6.7..6W7W 4 0 3 1
7B.6B7.WB5.7..6W7W 3 0 4 1
7B2.5B2B5.W6.7..6W7W 3 0 4 1
7B2.5BB.B4.W6.7..6W7W 0 0 1 0
7B.B.4BB.B4.W6.7..6W7W 3 0 4 1
7B.B.4BB2.B3.W6.7..6W7W 3 0 4 1
7B.B.4B2B5.W6.7..6W7W 3 0 4 1
7B.2B.3BB2.B3.W6.7..6W7W 0 0 1 0
7B.2B.3BB3.B2.W6.7..6W7W 0 0 1 0
7B.2B.3BB.B4.W6.7..6W7W 0 0 1 0
7B.3B.2BB3.B2.W6.7..6W7W 3 0 4 1
7B.3B.2BB4.B.W6.7..6W7W 3 0 4 1
7B.3B.2BB2.B3.W6.7..6W7W 3 0 4 1
7B.4B.BB4.B.W6.7..6W7W 3 0 4 1
7B.4B.BB5.BW6.7..6W7W 3 0 4 1
7B.4B.BB3.B2.W6.7..6W7W 3 0 4 1
7B.5B.B5.BW6.7..6W7W 0 0 1 0
7B.5B.B4.B.W6.7..6W7W 0 0 1 0
.6B7BB6.W6.7..6W7W 1 1 2 2
B.5B7BB6.W6.7..6W7W 1 1 2 2
7B.6BB6..W5.7..6W7W 4 0 3 1
7B.6B7.BW5.7..6W7W 3 1 4 1
7B.6B7..B5.7..6W7W 0 0 1 0
7B2.5B2B5..W5.7..6W7W 3 1 4 0
7B2.5BB.B4..W5.7..6W7W 3 1 4 2
7B.B.4BB.B4..W5.7..6W7W 3 1 4 1
7B.B.4BB2.B3..W5.7..6W7W 3 1 4 0
7B.B.4B2B5..W5.7..6W7W 3 1 4 0
7B.2B.3BB2.B3..W5.7..6W7W 3 1 4 0
7B.2B.3BB3.B2..W5.7..6W7W 3 1 4 0
7B.2B.3BB.B4..W5.7..6W7W 3 1 4 2
7B.3B.2BB3.B2..W5.7..6W7W 3 1 4 0
7B.3B.2BB4.B..W5.7..6W7W 3 1 4 0
7B.3B.2BB2.B3..W5.7..6W7W 3 1 4 0
7B.4B.BB4.B..W5.7..6W7W 3 1 4 0
7B.4B.BB5.B.W5.7..6W7W 3 1 4 0
7B.4B.BB3.B2..W5.7..6W7W 3 1 4 0
7B.5B.B5.B.W5.7..6W7W 3 1 4 0
7B.5B.B4.B..W5.7..6W7W 3 1 4 0
.6B7BB6..W5.7..6W7W 3 1 4 0
B.5B7BB6..W5.7..6W7W 3 1 4 0
7B.6B.B5.7.W6..6W7W 0 0 1 0
7B.6B.B5.7.W6.7W.6W 4 1 3 2
7B.6B7.2.B4.W6.7W.6W 1 1 2 2
